,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Speech Level,Model,Token,SHAP Value,Cue Type
71,71,71,71,71,6,multi,않,0.2091603795066703,Other
72,72,72,72,72,6,multi,원이 ,0.2295927299201139,Other
73,73,73,73,73,6,multi,간다,0.2685272116195847,Sentence ending
74,74,74,74,74,6,multi,이란,0.3172663126813404,Other
75,75,75,75,75,6,multi,급,0.318773704691921,Other
76,76,76,76,76,6,multi,해서,0.3414177350405225,Other
77,77,77,77,77,6,multi,이다 ,0.389024971840513,Sentence ending
78,78,78,78,78,6,multi,다,0.4149845988275291,Sentence ending
79,79,79,79,79,6,multi,보여주,0.4344356709486874,Other
80,80,80,80,80,6,multi,른다,0.5636919108419534,Sentence ending
81,81,81,81,81,6,multi,라,0.6346645653460143,Sentence ending
82,82,82,82,82,6,multi,았다,0.7140859608798564,Sentence ending
83,83,83,83,83,6,multi,이었다,0.7364636326052884,Sentence ending
84,84,84,84,84,6,multi,같다,0.7518190883965872,Sentence ending
85,85,85,85,85,6,multi,때문이다,0.7725499001544449,Sentence ending
86,86,86,86,86,6,multi,났다,0.78161647255547,Sentence ending
87,87,87,87,87,6,multi,린다,0.7905273242386102,Sentence ending
88,88,88,88,88,6,multi,됐다,0.821858209349557,Sentence ending
89,89,89,89,89,6,multi,했다,0.8372189437450288,Sentence ending
90,90,90,90,90,6,multi,것이다,0.9293480324868142,Sentence ending
91,91,91,91,91,6,multi,아니다,0.935625004769463,Sentence ending
92,92,92,92,92,6,multi,이다,0.9372619413401632,Sentence ending
93,93,93,93,93,6,multi,냐,0.9387521803272644,Sentence ending
94,94,94,94,94,6,multi,보다,0.973633312723905,Sentence ending
95,95,95,95,95,6,multi,한다,0.985068830833067,Sentence ending
96,96,96,96,96,6,multi,싶다,0.997355732426513,Sentence ending
97,97,97,97,97,6,multi,있다,0.9979377383842802,Sentence ending
98,98,98,98,98,6,multi,좋다,0.9982897307600068,Sentence ending
99,99,99,99,99,6,multi,었다,0.9987367823487148,Sentence ending
100,100,100,100,100,5,kobert,▁채,0.2055020579136908,Other
101,101,101,101,101,5,kobert,▁이런,0.2058563348837196,Other
102,102,102,102,102,5,kobert,▁의도,0.2074552022386342,Other
103,103,103,103,103,5,kobert,▁자리,0.2075275015085935,Other
104,104,104,104,104,5,kobert,▁남자,0.2078254823572933,Other
105,105,105,105,105,5,kobert,▁진짜,0.2088181537498409,Other
106,106,106,106,106,5,kobert,',0.2093625394627452,Other
107,107,107,107,107,5,kobert,보,0.209409998729825,Other
108,108,108,108,108,5,kobert,인데,0.2099152598530054,Other
109,109,109,109,109,5,kobert,웬,0.2102072976995259,Other
110,110,110,110,110,5,kobert,쪼,0.2102476423606276,Other
111,111,111,111,111,5,kobert,▁괜찮,0.2114846180193126,Other
112,112,112,112,112,5,kobert,▁바꿔,0.2130647394806146,Other
113,113,113,113,113,5,kobert,▁완벽,0.2147908043116331,Other
114,114,114,114,114,5,kobert,▁남자친구,0.2151764933951199,Other
115,115,115,115,115,5,kobert,▁깜짝,0.2191918591270223,Other
116,116,116,116,116,5,kobert,▁얼굴,0.2231944126542657,Other
117,117,117,117,117,5,kobert,랬,0.2268286114558577,Other
118,118,118,118,118,5,kobert,싸움,0.2284262613393366,Other
119,119,119,119,119,5,kobert,▁잡아,0.2325975278702875,Sentence ending
120,120,120,120,120,5,kobert,▁있었,0.2331457242835313,Other
121,121,121,121,121,5,kobert,▁엄마,0.2357825792860239,Addressee term
122,122,122,122,122,5,kobert,딘,0.2388634434901178,Other
123,123,123,123,123,5,kobert,▁다녀,0.2435509669594466,Other
124,124,124,124,124,5,kobert,났,0.2437598900869488,Other
125,125,125,125,125,5,kobert,▁도와,0.2454401524737477,Other
126,126,126,126,126,5,kobert,▁녹,0.2491157806070987,Other
127,127,127,127,127,5,kobert,며,0.2514554150402546,Other
128,128,128,128,128,5,kobert,▁들어,0.2579048345020662,Sentence ending
129,129,129,129,129,5,kobert,놔,0.2687272887366513,Sentence ending
130,130,130,130,130,5,kobert,▁부탁,0.2720136819407344,Other
131,131,131,131,131,5,kobert,▁편,0.2773040570318699,Other
132,132,132,132,132,5,kobert,뭔,0.2808312109555118,Other
133,133,133,133,133,5,kobert,됐,0.2826238770503551,Other
134,134,134,134,134,5,kobert,쏠,0.2850227414164692,Other
135,135,135,135,135,5,kobert,▁35,0.3043211908079684,Other
136,136,136,136,136,5,kobert,여,0.308782760403119,Other
137,137,137,137,137,5,kobert,▁가져,0.3164863707497716,Sentence ending
138,138,138,138,138,5,kobert,졌,0.3209012344595976,Other
139,139,139,139,139,5,kobert,컷,0.365185565315187,Other
140,140,140,140,140,5,kobert,엥,0.3656475031748414,Other
141,141,141,141,141,5,kobert,▁인사,0.3939134590327739,Other
142,142,142,142,142,5,kobert,답,0.3971382342278957,Other
143,143,143,143,143,5,kobert,맞,0.3992943968623876,Other
144,144,144,144,144,5,kobert,▁좋아,0.4018745925277471,Other
145,145,145,145,145,5,kobert,춤,0.4426942598074674,Other
146,146,146,146,146,5,kobert,뻥,0.4578449944965541,Other
147,147,147,147,147,5,kobert,람,0.4600551080269118,Other
148,148,148,148,148,5,kobert,▁없어,0.4659503906732425,Sentence ending
149,149,149,149,149,5,kobert,밝,0.4669111222028732,Other
150,150,150,150,150,5,multi,볼,0.1027587200514972,Other
151,151,151,151,151,5,multi,람,0.1082321163266897,Other
152,152,152,152,152,5,multi,졸,0.1120460447582445,Other
153,153,153,153,153,5,multi,프,-0.1131606688722968,Other
154,154,154,154,154,5,multi,질 ,0.1137492726556956,Other
155,155,155,155,155,5,multi,울,0.1139687886461615,Other
156,156,156,156,156,5,multi,니 ,-0.1147706504016241,Sentence ending
157,157,157,157,157,5,multi,책임,0.1156887928955257,Other
158,158,158,158,158,5,multi,그럼 ,-0.1184460805816343,Other
159,159,159,159,159,5,multi,씨,-0.1187629036199571,Ambiguous
160,160,160,160,160,5,multi,도와 ,-0.1191915911622345,Other
161,161,161,161,161,5,multi,영업,-0.1199294766411185,Other
162,162,162,162,162,5,multi,이라는 ,0.1200227132067084,Other
163,163,163,163,163,5,multi,선 ,-0.12007916012044,Other
164,164,164,164,164,5,multi,요 ,-0.1203051106640487,Sentence ending
165,165,165,165,165,5,multi,훌,-0.1207095473073422,Other
166,166,166,166,166,5,multi,끈 ,0.1237344639375805,Other
167,167,167,167,167,5,multi,좋겠,-0.1237816493958234,Other
168,168,168,168,168,5,multi,토,-0.1238121868227608,Other
169,169,169,169,169,5,multi,편,-0.1246680791955441,Other
170,170,170,170,170,5,multi,시작했다,-0.1321866270154714,Sentence ending
171,171,171,171,171,5,multi,가져,-0.136143347768666,Sentence ending
172,172,172,172,172,5,multi,네 ,-0.1376246570807779,Honorific marker
173,173,173,173,173,5,multi,분이,-0.1396788243309856,Honorific marker
174,174,174,174,174,5,multi,각,0.1410162064130418,Other
175,175,175,175,175,5,multi,네,-0.1454248107794755,Honorific marker
176,176,176,176,176,5,multi,재미있,-0.161188893020153,Other
177,177,177,177,177,5,multi,부탁,-0.1627468722872436,Other
178,178,178,178,178,5,multi,냐,-0.1805992427916862,Sentence ending
179,179,179,179,179,5,multi,여,-0.189609766860182,Other
180,180,180,180,180,5,multi,축하,-0.1926521426842858,Other
181,181,181,181,181,5,multi,아무,-0.1929016110952943,Other
182,182,182,182,182,5,multi,바 ,0.1974450202396838,Other
183,183,183,183,183,5,multi,튼,0.222680069040507,Other
184,184,184,184,184,5,multi,며,0.2235094914212823,Other
185,185,185,185,185,5,multi,었다,-0.2250888511534867,Sentence ending
186,186,186,186,186,5,multi,겠다,-0.2521404398139566,Sentence ending
187,187,187,187,187,5,multi,면서,0.2572484439890559,Other
188,188,188,188,188,5,multi,저는,-0.2778294430190726,Address term
189,189,189,189,189,5,multi,오늘은 ,-0.279917185252998,Other
190,190,190,190,190,5,multi,하시는 ,-0.2905604025827415,Sentence ending
191,191,191,191,191,5,multi,녹,0.2947994829155504,Other
192,192,192,192,192,5,multi,예,-0.306553310729214,Honorific marker
193,193,193,193,193,5,multi,았다,-0.3083504552196245,Sentence ending
194,194,194,194,194,5,multi,잘 ,-0.3140412168577313,Other
195,195,195,195,195,5,multi,시간,0.3187820189959893,Other
196,196,196,196,196,5,multi,의무,0.3672574069350958,Other
197,197,197,197,197,5,multi,같다,-0.4128602438340749,Sentence ending
198,198,198,198,198,5,multi,니까,-0.4479228883266917,Other
199,199,199,199,199,5,multi,인사,-0.4802417057217099,Other
200,200,200,200,200,4,kobert,구,0.1163710845006183,Other
201,201,201,201,201,4,kobert,▁보기,0.1171429693931713,Other
202,202,202,202,202,4,kobert,▁여자,0.1178486176067963,Other
203,203,203,203,203,4,kobert,▁많지,0.1184948904556222,Sentence ending
204,204,204,204,204,4,kobert,▁유사,0.1193703608587384,Other
205,205,205,205,205,4,kobert,이다,0.1199187249294482,Sentence ending
206,206,206,206,206,4,kobert,든,0.1215531965572154,Other
207,207,207,207,207,4,kobert,지는,0.1216331102186814,Other
208,208,208,208,208,4,kobert,했,0.1259026174375321,Other
209,209,209,209,209,4,kobert,달,0.1275564231909811,Other
210,210,210,210,210,4,kobert,니,0.1286558576233801,Sentence ending
211,211,211,211,211,4,kobert,▁괜찮,0.1307256268337369,Other
212,212,212,212,212,4,kobert,대,0.1327999432105571,Other
213,213,213,213,213,4,kobert,리,0.1372813487396342,Other
214,214,214,214,214,4,kobert,나,0.142171539413539,Other
215,215,215,215,215,4,kobert,▁다,0.1466574294026941,Sentence ending
216,216,216,216,216,4,kobert,▁회사,0.1488803337560966,Other
217,217,217,217,217,4,kobert,와,0.1538190990686416,Sentence ending
218,218,218,218,218,4,kobert,얘,0.1585873938165605,Addressee term
219,219,219,219,219,4,kobert,네,0.1592146961781401,Honorific marker
220,220,220,220,220,4,kobert,▁저,0.1719805317698046,Other
221,221,221,221,221,4,kobert,났,0.1762159722748038,Other
222,222,222,222,222,4,kobert,튼,0.1787476413883268,Other
223,223,223,223,223,4,kobert,▁건,0.1791582452715374,Other
224,224,224,224,224,4,kobert,하게,0.1884197521721944,Sentence ending
225,225,225,225,225,4,kobert,하,0.1916745288860208,Other
226,226,226,226,226,4,kobert,셨,0.1949739497213158,Honorific marker
227,227,227,227,227,4,kobert,생,0.1958092884160578,Other
228,228,228,228,228,4,kobert,▁입고,0.2004155560862273,Other
229,229,229,229,229,4,kobert,졌,0.2051002995576709,Other
230,230,230,230,230,4,kobert,▁똑같,0.2077097690780647,Other
231,231,231,231,231,4,kobert,▁세트,0.2101029613986611,Other
232,232,232,232,232,4,kobert,디,0.2140565320150926,Other
233,233,233,233,233,4,kobert,▁싸,0.2146919907536357,Other
234,234,234,234,234,4,kobert,표,0.216501361457631,Other
235,235,235,235,235,4,kobert,▁이전,0.2170444435905665,Other
236,236,236,236,236,4,kobert,▁너무,0.2171460194513201,Other
237,237,237,237,237,4,kobert,▁상,0.2180612080264836,Other
238,238,238,238,238,4,kobert,궐,0.2188082954380661,Other
239,239,239,239,239,4,kobert,▁있어,0.2196420556865632,Sentence ending
240,240,240,240,240,4,kobert,▁마,0.2199262002832256,Other
241,241,241,241,241,4,kobert,▁좀,0.2257286889944225,Other
242,242,242,242,242,4,kobert,▁보이,0.2262082391534932,Other
243,243,243,243,243,4,kobert,으면,0.2285478906705975,Other
244,244,244,244,244,4,kobert,▁미,0.2352166549535468,Other
245,245,245,245,245,4,kobert,▁보여,0.2355275708250701,Other
246,246,246,246,246,4,kobert,▁친,0.2590442344080657,Other
247,247,247,247,247,4,kobert,리는,0.292697090189904,Other
248,248,248,248,248,4,kobert,별로,0.3042276574997231,Other
249,249,249,249,249,4,kobert,▁그러,0.3826438707765192,Other
250,250,250,250,250,4,multi,이,0.0769649681351047,Other
251,251,251,251,251,4,multi,봐 ,-0.0840138396206384,Sentence ending
252,252,252,252,252,4,multi,줄 ,0.0956802410510135,Other
253,253,253,253,253,4,multi,대,0.0985109041049554,Other
254,254,254,254,254,4,multi,죽,0.1122497548321916,Other
255,255,255,255,255,4,multi,러,0.1134748798449436,Other
256,256,256,256,256,4,multi,지는,0.1203106140492309,Other
257,257,257,257,257,4,multi,백,0.1396764510704997,Other
258,258,258,258,258,4,multi,누구,0.1548209500028861,Other
259,259,259,259,259,4,multi,이는,0.1605686095090277,Other
260,260,260,260,260,4,multi,신,0.1752692157695037,Other
261,261,261,261,261,4,multi,아니,0.1834742355958951,Other
262,262,262,262,262,4,multi,친,0.2359906723722815,Other
263,263,263,263,263,4,multi,거,0.2389593839092327,Other
264,264,264,264,264,4,multi,같,0.2492666517813404,Other
265,265,265,265,265,4,multi,괜찮,0.250121305415405,Other
266,266,266,266,266,4,multi,오,0.2503382164458116,Other
267,267,267,267,267,4,multi,나,0.2698683801150991,Other
268,268,268,268,268,4,multi,님이,0.3022356819037668,Honorific marker
269,269,269,269,269,4,multi,났,0.3046948893467818,Other
270,270,270,270,270,4,multi,왔,0.3353826525493844,Other
271,271,271,271,271,4,multi,하,0.3440986055641512,Other
272,272,272,272,272,4,multi,리는,0.3539665210173552,Other
273,273,273,273,273,4,multi,가,0.4325896221625628,Other
274,274,274,274,274,4,multi,않,0.4416920525918613,Other
275,275,275,275,275,4,multi,마,0.455949355690791,Other
276,276,276,276,276,4,multi,구,0.4614776094286818,Other
277,277,277,277,277,4,multi,없,0.4694267241428633,Other
278,278,278,278,278,4,multi,쳤,0.4696871389808734,Other
279,279,279,279,279,4,multi,만나,0.4741208025338892,Other
280,280,280,280,280,4,multi,회사,0.4834370971916542,Other
281,281,281,281,281,4,multi,네,0.4896151934288298,Honorific marker
282,282,282,282,282,4,multi,했,0.4926689536962385,Other
283,283,283,283,283,4,multi,건,0.4953178561386266,Other
284,284,284,284,284,4,multi,든,0.4989643629415923,Other
285,285,285,285,285,4,multi,그런,0.4990543162639369,Other
286,286,286,286,286,4,multi,똑같,0.4990794055238439,Other
287,287,287,287,287,4,multi,은,0.4991699795004933,Other
288,288,288,288,288,4,multi,그러,0.4991792222717777,Other
289,289,289,289,289,4,multi,졌,0.4992144328371068,Other
290,290,290,290,290,4,multi,웠,0.4993534857594568,Other
291,291,291,291,291,4,multi,있었,0.4995417280651963,Other
292,292,292,292,292,4,multi,쓰,0.4997754956427798,Other
293,293,293,293,293,4,multi,보이,0.5001950077448782,Other
294,294,294,294,294,4,multi,니,0.5041516127268153,Sentence ending
295,295,295,295,295,4,multi,셨,0.5299150431408179,Honorific marker
296,296,296,296,296,4,multi,겠,0.5393673086124409,Other
297,297,297,297,297,4,multi,이나,0.6751532764856165,Other
298,298,298,298,298,4,multi,하게,0.7127970935455323,Sentence ending
299,299,299,299,299,4,multi,하니,0.8223872263298517,Other
300,300,300,300,300,2,kobert,▁직접,0.1343384310603141,Other
301,301,301,301,301,2,kobert,▁돈,0.1372037789551541,Other
302,302,302,302,302,2,kobert,워,0.1380389066616771,Other
303,303,303,303,303,2,kobert,었다,0.1380471572047099,Sentence ending
304,304,304,304,304,2,kobert,▁했는데,0.1395919197238981,Sentence ending
305,305,305,305,305,2,kobert,백,0.1399707803502679,Other
306,306,306,306,306,2,kobert,늦,0.1417033807374537,Other
307,307,307,307,307,2,kobert,됐,0.1448623688702355,Other
308,308,308,308,308,2,kobert,분,0.1459076555911451,Honorific marker
309,309,309,309,309,2,kobert,▁만,0.1499121563974768,Other
310,310,310,310,310,2,kobert,▁못,0.1511503874789923,Other
311,311,311,311,311,2,kobert,▁기,0.1563472670968622,Other
312,312,312,312,312,2,kobert,▁자전거,0.158682472188957,Other
313,313,313,313,313,2,kobert,싣,0.160233739297837,Other
314,314,314,314,314,2,kobert,▁해결,0.1636051908135414,Other
315,315,315,315,315,2,kobert,▁주문,0.1705831279978156,Other
316,316,316,316,316,2,kobert,군,0.1777432289673015,Other
317,317,317,317,317,2,kobert,▁작성,0.1797320377081632,Other
318,318,318,318,318,2,kobert,▁똑같,0.1803634647803846,Other
319,319,319,319,319,2,kobert,증,0.1805662242695689,Other
320,320,320,320,320,2,kobert,▁네,0.1834432838950306,Honorific marker
321,321,321,321,321,2,kobert,▁이래,0.1853488353081047,Other
322,322,322,322,322,2,kobert,하겠다,0.1890030719223432,Sentence ending
323,323,323,323,323,2,kobert,▁끝,0.1895828672568313,Other
324,324,324,324,324,2,kobert,마,0.1916038882336579,Other
325,325,325,325,325,2,kobert,▁같아,0.1931634053471498,Sentence ending
326,326,326,326,326,2,kobert,▁아나운서,0.196450206451118,Other
327,327,327,327,327,2,kobert,▁시간이,0.1969939861446619,Other
328,328,328,328,328,2,kobert,했어요,0.1982086554635316,Sentence ending
329,329,329,329,329,2,kobert,되면,0.2052234611473977,Other
330,330,330,330,330,2,kobert,▁없고,0.2056136233732104,Other
331,331,331,331,331,2,kobert,책임,0.2100466922856867,Other
332,332,332,332,332,2,kobert,했고,0.2145773610682226,Other
333,333,333,333,333,2,kobert,▁끝나,0.2188321948051452,Other
334,334,334,334,334,2,kobert,율,0.2209798221010714,Other
335,335,335,335,335,2,kobert,네요,0.2253647568962632,Sentence ending
336,336,336,336,336,2,kobert,▁업무,0.2269458593800664,Other
337,337,337,337,337,2,kobert,▁그래서,0.2280785832554102,Other
338,338,338,338,338,2,kobert,석,0.2313687168061733,Other
339,339,339,339,339,2,kobert,요,0.234188830394241,Sentence ending
340,340,340,340,340,2,kobert,▁여,0.2460510227829218,Other
341,341,341,341,341,2,kobert,▁전세,0.2563844714313745,Other
342,342,342,342,342,2,kobert,죠,0.2673237397548897,Sentence ending
343,343,343,343,343,2,kobert,▁있는데,0.2821307668928057,Other
344,344,344,344,344,2,kobert,어요,0.2973037779940345,Sentence ending
345,345,345,345,345,2,kobert,체육,0.3073004223406315,Other
346,346,346,346,346,2,kobert,세요,0.3089499585406156,Sentence ending
347,347,347,347,347,2,kobert,하세요,0.3463384740192851,Sentence ending
348,348,348,348,348,2,kobert,주세요,0.3839488241743917,Sentence ending
349,349,349,349,349,2,kobert,쎄,0.4636448808014393,Other
350,350,350,350,350,2,multi,하실 ,0.2772219505544058,Honorific marker
351,351,351,351,351,2,multi,저는 ,0.2847585995018562,Address term
352,352,352,352,352,2,multi,연락처,0.2903859321004347,Other
353,353,353,353,353,2,multi,저희 ,0.302117650703849,Address term
354,354,354,354,354,2,multi,드릴,0.3061104673101845,Honorific marker
355,355,355,355,355,2,multi,님 ,0.3112512038581599,Honorific marker
356,356,356,356,356,2,multi,1,0.3117198169857147,Other
357,357,357,357,357,2,multi,하시면 ,0.3199711508539167,Honorific marker
358,358,358,358,358,2,multi,씨,0.3447883095450689,Ambiguous
359,359,359,359,359,2,multi,제가,0.3532672167539203,Address term
360,360,360,360,360,2,multi,하시,0.3654162751474246,Honorific marker
361,361,361,361,361,2,multi,해요 ,0.378337800166264,Sentence ending
362,362,362,362,362,2,multi,아닐까,0.3804416285984189,Other
363,363,363,363,363,2,multi,님,0.3857271434241658,Honorific marker
364,364,364,364,364,2,multi,군요,0.4338333487016825,Sentence ending
365,365,365,365,365,2,multi,분 ,0.4577656418186961,Honorific marker
366,366,366,366,366,2,multi,가요 ,0.4685000901712328,Sentence ending
367,367,367,367,367,2,multi,연락 ,0.4713077759915904,Other
368,368,368,368,368,2,multi,주시면 ,0.4989272762195469,Honorific marker
369,369,369,369,369,2,multi,죠 ,0.4996694538376687,Sentence ending
370,370,370,370,370,2,multi,했어요 ,0.4997662109822158,Sentence ending
371,371,371,371,371,2,multi,네,0.5359924609408608,Honorific marker
372,372,372,372,372,2,multi,주세요,0.5515074401504535,Sentence ending
373,373,373,373,373,2,multi,저도 ,0.6076058165022005,Addressee term
374,374,374,374,374,2,multi,했어요,0.6260748148849871,Sentence ending
375,375,375,375,375,2,multi,잖아요,0.6678228228273326,Sentence ending
376,376,376,376,376,2,multi,까요,0.6729753671029294,Sentence ending
377,377,377,377,377,2,multi,네요 ,0.6962217543685938,Sentence ending
378,378,378,378,378,2,multi,데요,0.7130121579825186,Sentence ending
379,379,379,379,379,2,multi,가요,0.7230836017338333,Sentence ending
380,380,380,380,380,2,multi,어요,0.7254119768146315,Sentence ending
381,381,381,381,381,2,multi,거든요,0.740571980388836,Sentence ending
382,382,382,382,382,2,multi,요,0.7478380639022396,Sentence ending
383,383,383,383,383,2,multi,죠,0.7916546082085848,Sentence ending
384,384,384,384,384,2,multi,안녕하세요,0.811899453929982,Sentence ending
385,385,385,385,385,2,multi,네요,0.8150703347038888,Sentence ending
386,386,386,386,386,2,multi,세요,0.8261883884853854,Sentence ending
387,387,387,387,387,2,multi,해요,0.8617663896704401,Sentence ending
388,388,388,388,388,2,multi,인데요,0.8812795770537983,Sentence ending
389,389,389,389,389,2,multi,는데요,0.9101496113151076,Sentence ending
390,390,390,390,390,2,multi,이에요,0.915371759531278,Sentence ending
391,391,391,391,391,2,multi,겠죠 ,0.9275020783134096,Sentence ending
392,392,392,392,392,2,multi,거죠,0.9323347263961635,Sentence ending
393,393,393,393,393,2,multi,보세요,0.9379744165021292,Sentence ending
394,394,394,394,394,2,multi,있어요,0.9623587967663524,Sentence ending
395,395,395,395,395,2,multi,해주세요,0.984675097744912,Sentence ending
396,396,396,396,396,2,multi,하세요,0.9904982759722998,Sentence ending
397,397,397,397,397,2,multi,좋아요,0.9969552223953996,Sentence ending
398,398,398,398,398,2,multi,하네요,0.999539930234448,Sentence ending
399,399,399,399,399,2,multi,같아요,0.9995511695046844,Sentence ending
400,400,400,400,400,1,kobert,▁듯,0.1941927089355886,Other
401,401,401,401,401,1,kobert,동,0.2007067872909829,Other
402,402,402,402,402,1,kobert,▁감사,0.2008658566628582,Honorific marker
403,403,403,403,403,1,kobert,지가,0.2105335230007767,Other
404,404,404,404,404,1,kobert,▁설정,0.2125888736918568,Other
405,405,405,405,405,1,kobert,습니까,0.2142876779350141,Sentence ending
406,406,406,406,406,1,kobert,▁많이,0.2155898885102942,Other
407,407,407,407,407,1,kobert,▁새로운,0.2163006599294021,Other
408,408,408,408,408,1,kobert,▁소송,0.217458005528897,Other
409,409,409,409,409,1,kobert,▁송,0.2177236857824027,Other
410,410,410,410,410,1,kobert,에서,0.217774826916866,Other
411,411,411,411,411,1,kobert,수,0.2183211829978972,Other
412,412,412,412,412,1,kobert,▁책,0.2185385320335626,Other
413,413,413,413,413,1,kobert,있는,0.2192609501071274,Other
414,414,414,414,414,1,kobert,▁4,0.2193229563999921,Other
415,415,415,415,415,1,kobert,▁자원,0.2204227310139686,Other
416,416,416,416,416,1,kobert,▁그러,0.221522863022983,Other
417,417,417,417,417,1,kobert,방,0.2219855776056647,Other
418,418,418,418,418,1,kobert,▁식사,0.2238604263402521,Other
419,419,419,419,419,1,kobert,드립니다,0.225590405985713,Sentence ending
420,420,420,420,420,1,kobert,▁떨,0.2261107126250863,Other
421,421,421,421,421,1,kobert,▁자리를,0.2271634126082062,Other
422,422,422,422,422,1,kobert,▁시간이,0.2289451165124774,Other
423,423,423,423,423,1,kobert,▁사람들,0.2292911326512694,Other
